,P_gross_watts,Q_var,P_pv_watts,V,P_pv_normalized_by_max,,,,
2017-09-09 11:30:00-10:00,860.0906311,220.0176,2665.492898,241.7888667,0.509975397,0.546097759,0.115754884,,
2017-09-09 11:45:00-10:00,1000.626708,727.9097333,4451.230441,248.5383333,0.851631611,0.635328397,0.382965303,,
2017-09-09 12:00:00-10:00,612.9257101,399.4446,3338.99431,245.7793333,0.638833046,0.389165216,0.210154385,,
2017-09-09 12:15:00-10:00,494.3483225,1089.182786,4799.224751,249.8862857,0.918211618,0.313876819,0.573037007,,
2017-09-09 12:30:00-10:00,422.104053,334.9214,2315.923186,244.0122,0.443093976,0.26800673,0.176207666,,
2017-09-09 12:45:00-10:00,589.9569992,262.1324286,2653.066856,244.8217857,0.507597985,0.374581682,0.137912189,,
2017-09-09 13:00:00-10:00,822.9211645,904.8011333,4639.550498,249.4788667,0.887661944,0.522497731,0.476030782,,
2017-09-09 13:15:00-10:00,54.75889284,553.3220667,2834.647226,245.166,0.542338847,0.03476809,0.291111855,,
2017-09-09 13:30:00-10:00,363.9030498,318.4759333,3063.15505,244.664,0.586058103,0.231053139,0.167555435,,
2017-09-09 13:45:00-10:00,907.0050735,795.2252667,5226.708807,248.1590667,1,0.575885168,0.418381114,,
2017-09-09 14:00:00-10:00,370.7989186,564.1201333,3819.792319,245.694,0.73082172,0.235431536,0.296792896,,
2017-09-09 14:15:00-10:00,451.1114746,728.9109286,3749.83926,246.2476429,0.717437952,0.286424426,0.383492048,,
2017-09-09 14:30:00-10:00,599.5874393,795.2184667,4775.482906,248.3406667,0.91366921,0.380696342,0.418377536,,
2017-09-09 14:45:00-10:00,336.5578985,399.6322667,3623.179232,246.1791333,0.693204723,0.213690869,0.210253119,,
2017-09-09 15:00:00-10:00,755.8532356,255.7893571,3329.617021,243.2197857,0.637038937,0.479914259,0.134574995,,
2017-09-09 15:15:00-10:00,417.5008068,216.7976,3496.208807,243.9639333,0.668912108,0.265083988,0.114060789,,
2017-09-09 15:30:00-10:00,364.5375303,94.45593333,3579.823864,243.6622,0.684909758,0.23145599,0.049694823,,
2017-09-09 15:45:00-10:00,563.0832457,175.7815333,2589.007112,241.8408,0.495341755,0.357518716,0.092481561,,
2017-09-09 16:00:00-10:00,546.9729527,93.20593333,3349.608819,244.0748667,0.640863867,0.3472898,0.049037177,,
2017-09-09 16:15:00-10:00,379.7237938,76.61935714,3015.43608,242.7696429,0.576928272,0.241098211,0.040310706,,
2017-09-09 16:30:00-10:00,232.5789843,160.4602667,1099.661451,239.6334,0.210392714,0.147671487,0.08442079,,
2017-09-09 16:45:00-10:00,518.2522712,94.47253333,689.5142045,238.8784667,0.131921297,0.329054164,0.049703556,,
2017-09-09 17:00:00-10:00,580.6249958,-43.47807692,902.9189189,239.7073077,0.172750951,0.368656508,-0.022874533,,
2017-09-09 17:15:00-10:00,415.1629795,83.39133333,1122.62358,240.2997333,0.214785943,0.263599631,0.043873554,,
2017-09-09 17:30:00-10:00,456.8981561,123.4282667,841.0710227,242.2028,0.160917903,0.290098566,0.064937645,,
2017-09-09 17:45:00-10:00,428.3483629,-204.1196,556.6548295,241.7028,0.106501979,0.271971432,-0.107390684,,
2017-09-09 18:00:00-10:00,478.2558163,-228.5436,461.5917496,239.8926,0.088314036,0.303659196,-0.120240553,,
2017-09-09 18:15:00-10:00,411.3707603,-233.9924,223.6514936,241.1618667,0.042790119,0.261191835,-0.123107257,,
2017-09-09 18:30:00-10:00,314.1700295,-195.6711333,30.90482955,241.0860667,0.005912866,0.199476128,-0.102945807,,
2017-09-09 18:45:00-10:00,254.8534667,20.11333333,0,241.2414667,0,0.161814234,0.010581956,,
2017-09-09 19:00:00-10:00,248.4209333,15.30926667,0,241.6087333,0,0.157730023,0.008054457,,
2017-09-09 19:15:00-10:00,238.941,9.6822,0,242.1398,0,0.151710924,0.005093965,,
2017-09-09 19:30:00-10:00,258.2789333,20.62326667,0,243.7206,0,0.163989168,0.01085024,,
2017-09-09 19:45:00-10:00,724.3356429,195.1927143,0,243.2077143,0,0.459902779,0.102694103,,
2017-09-09 20:00:00-10:00,1440.132,514.0157857,0,242.8637857,0,0.914383704,0.270432173,,
2017-09-09 20:15:00-10:00,1339.716933,444.7187333,0,242.0994,0,0.850627118,0.233973852,,
2017-09-09 20:30:00-10:00,1160.622067,328.8566,0,243.1987333,0,0.736914328,0.173016875,,
2017-09-09 20:45:00-10:00,1103.351467,242.4486667,0,243.0480667,0,0.700551478,0.127556238,,
2017-09-09 21:00:00-10:00,1044.001067,225.0982667,0,242.9633333,0,0.6628681,0.118427906,,
2017-09-09 21:15:00-10:00,1001.3545,216.6174286,0,242.5302857,0,0.635790495,0.113965998,,
2017-09-09 21:30:00-10:00,1039.117867,226.4253333,0,242.0767333,0,0.659767608,0.119126098,,
2017-09-09 21:45:00-10:00,973.1246429,206.2745714,0,241.9769286,0,0.617866498,0.10852445,,
2017-09-09 22:00:00-10:00,1000.174533,236.5946667,0,243.3666,0,0.635041298,0.124476352,,
2017-09-09 22:15:00-10:00,898.6242667,216.7589333,0,241.5645333,0,0.570563938,0.114040446,,
2017-09-09 22:30:00-10:00,1258.3792,208.6142,0,240.3122667,0,0.798983312,0.109755367,,
2017-09-09 22:45:00-10:00,1029.250357,216.5469286,0,241.0044286,0,0.653502425,0.113928907,,
2017-09-09 23:00:00-10:00,1003.8776,239.0768667,0,241.8026,0,0.637392488,0.125782278,,
2017-09-09 23:15:00-10:00,912.0472667,230.5633333,0,241.4976667,0,0.57908661,0.121303168,,
2017-09-09 23:30:00-10:00,898.472,235.9242,0,242.1095333,0,0.57046726,0.124123608,,
2017-09-09 23:45:00-10:00,850.5456667,228.5963333,0,242.415,0,0.54003737,0.120268297,,
2017-09-10 00:00:00-10:00,728.8010714,154.1944286,0,240.3987143,0,0.462738015,0.081124229,,
2017-09-10 00:15:00-10:00,828.8125714,228.1607143,0,240.4311429,0,0.526238365,0.120039111,,
2017-09-10 00:30:00-10:00,780.9736667,224.015,0,240.4441333,0,0.495863986,0.117857982,,
2017-09-10 00:45:00-10:00,699.6844286,209.76,0,241.6082857,0,0.444250971,0.110358192,,
2017-09-10 01:00:00-10:00,783.0840667,226.2466,0,241.5186,0,0.497203944,0.119032064,,
2017-09-10 01:15:00-10:00,694.0156,211.5605333,0,241.9217333,0,0.440651659,0.111305482,,
2017-09-10 01:30:00-10:00,712.1296667,215.8351333,0,242.4937333,0,0.452152832,0.113554419,,
2017-09-10 01:45:00-10:00,728.4752667,221.0886,0,243.0132667,0,0.462531152,0.116318355,,
2017-09-10 02:00:00-10:00,669.6809333,211.1462667,0,243.363,0,0.425200838,0.111087529,,
2017-09-10 02:15:00-10:00,739.8109286,226.6040714,0,243.0816429,0,0.469728509,0.119220135,,
2017-09-10 02:30:00-10:00,676.6472667,212.0334,0,243.4631333,0,0.429623975,0.111554265,,
2017-09-10 02:45:00-10:00,581.0904667,138.8974667,0,243.6019333,0,0.36895205,0.073076245,,
2017-09-10 03:00:00-10:00,199.7977333,-94.21193333,0,243.0420667,0,0.126857671,-0.04956645,,
2017-09-10 03:15:00-10:00,178.588,-97.91778571,0,243.4912143,0,0.113390965,-0.05151616,,
2017-09-10 03:30:00-10:00,231.794,-88.81006667,0,243.5292667,0,0.147173076,-0.046724439,,
2017-09-10 03:45:00-10:00,144.188,-101.0216667,0,243.3651333,0,0.091549356,-0.053149163,,
2017-09-10 04:00:00-10:00,233.7175,-93.50721429,0,243.6124286,0,0.148394365,-0.049195686,,
2017-09-10 04:15:00-10:00,175.1276667,-96.383,0,243.6327333,0,0.111193894,-0.050708684,,
2017-09-10 04:30:00-10:00,186.2652857,-95.74364286,0,243.7847857,0,0.118265508,-0.050372308,,
2017-09-10 04:45:00-10:00,211.5812,-55.57733333,0,243.5077333,0,0.134339353,-0.029240151,,
2017-09-10 05:00:00-10:00,296.3542,-80.29453333,0,243.1295333,0,0.188164315,-0.042244277,,
2017-09-10 05:15:00-10:00,362.1425333,-53.8972,0,243.113,0,0.229935333,-0.028356205,,
2017-09-10 05:30:00-10:00,317.5716,-60.7646,0,242.6471333,0,0.201635889,-0.031969257,,
2017-09-10 05:45:00-10:00,333.2610714,-57.20164286,0,242.207,0,0.211597613,-0.030094727,,
2017-09-10 06:00:00-10:00,319.9309333,-58.55053333,0,242.4728667,0,0.203133902,-0.0308044,,
2017-09-10 06:15:00-10:00,301.705,-63.11426667,0,239.9808667,0,0.191561701,-0.033205455,,
2017-09-10 06:30:00-10:00,358.7554348,-123.2824,18.82076814,240.6856,0.003600883,0.227784761,-0.064860902,,
2017-09-10 06:45:00-10:00,301.5027212,-279.505,90.92045455,241.5818,0.017395355,0.191433268,-0.147052185,,
2017-09-10 07:00:00-10:00,325.3114895,-277.742,240.5035562,243.4239333,0.04601434,0.206550181,-0.146124642,,
2017-09-10 07:15:00-10:00,231.5408886,-294.8162667,449.7482219,243.8658,0.086048073,0.147012368,-0.155107695,,
2017-09-10 07:30:00-10:00,272.5875939,-88.94226667,863.1477273,243.3107333,0.165141729,0.173074172,-0.046793992,,
2017-09-10 07:45:00-10:00,269.5286595,34.99506667,1209.459459,244.7336,0.231399817,0.171131962,0.018411481,,
2017-09-10 08:00:00-10:00,240.4770056,42.01986667,1553.156472,243.9387333,0.297157643,0.152686181,0.022107344,,
2017-09-10 08:15:00-10:00,310.750556,131.9289333,1900.752489,245.597,0.363661447,0.197305,0.069409985,,
2017-09-10 08:30:00-10:00,203.4352941,160.7962857,2229.77208,245.8704286,0.426611117,0.129167269,0.084597575,,
2017-09-10 08:45:00-10:00,312.9064005,193.4183333,2543.877667,245.9886667,0.486707364,0.198673812,0.101760572,,
2017-09-10 09:00:00-10:00,406.9706346,211.9356429,2833.55192,246.6138571,0.542129287,0.258398061,0.111502833,,
2017-09-10 09:15:00-10:00,447.0028485,276.0864,3136.568182,247.0844667,0.60010387,0.283815734,0.145253603,,
2017-09-10 09:30:00-10:00,392.0400958,311.5465333,3417.288762,247.2786,0.653812732,0.248918207,0.163909764,,
2017-09-10 09:45:00-10:00,466.5878706,463.9908,3696.396871,248.1853333,0.707213087,0.296250861,0.244113204,,
2017-09-10 10:00:00-10:00,407.1040319,710.5624,3865.179232,249.2432667,0.73950537,0.258482759,0.373838585,,
2017-09-10 10:15:00-10:00,377.2226811,890.3309333,3914.149148,249.4600667,0.748874539,0.239510179,0.468417772,,
2017-09-10 10:30:00-10:00,414.3523705,873.3444,4212.47017,249.3211333,0.805950805,0.26308495,0.459480877,,
2017-09-10 10:45:00-10:00,446.5834431,712.6440667,4299.86771,248.954,0.822672138,0.283549441,0.374933784,,
2017-09-10 11:00:00-10:00,781.5516899,544.5879286,4412.816761,247.3928571,0.844282114,0.496230991,0.286516681,,
2017-09-10 11:15:00-10:00,457.3207068,587.8986667,4522.021307,248.5521333,0.865175672,0.290366857,0.309303174,,
2017-09-10 11:30:00-10:00,473.1926008,513.2166667,4666.981534,247.5344667,0.892910186,0.300444406,0.270011743,,
2017-09-10 11:45:00-10:00,863.9232156,882.4456667,4497.963016,248.1654667,0.86057272,0.548531183,0.464269203,,
2017-09-10 12:00:00-10:00,585.3942966,997.6948,4949.668563,249.3198,0.946995279,0.371684683,0.524903671,,
2017-09-10 12:15:00-10:00,583.0525152,738.6771333,4774.818182,247.7002,0.913542032,0.370197814,0.388630209,,
2017-09-10 12:30:00-10:00,417.2097234,621.3898571,4769.497866,248.1538571,0.912524122,0.264899171,0.326923441,,
2017-09-10 12:45:00-10:00,483.3493295,883.9958,4780.978663,249.0138,0.914720686,0.306893223,0.465084754,,
