hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
188, 0.00000, 2545.47, -0.0030668, 2545.52, -120.004, 2545.57, 119.996, 293.962, -23.8585, 273.905, -137.898, 253.788, 107.858
189, 0.00000, 2545.47, -0.00300365, 2545.53, -120.004, 2545.57, 119.996, 290.307, -24.0124, 270.242, -137.977, 250.276, 107.87
190, 0.00000, 2545.49, -0.00278919, 2545.54, -120.004, 2545.59, 119.996, 277.914, -24.5654, 257.797, -138.265, 238.338, 107.911
191, 0.00000, 2545.5, -0.00265108, 2545.55, -120.003, 2545.6, 119.996, 269.952, -24.9486, 249.803, -138.465, 230.666, 107.938
192, 0.00000, 2545.51, -0.00247477, 2545.57, -120.003, 2545.61, 119.996, 259.809, -25.4722, 239.616, -138.741, 220.885, 107.972
193, 0.00000, 2545.52, -0.00238851, 2545.57, -120.003, 2545.62, 119.996, 254.857, -25.7436, 234.651, -138.885, 216.116, 107.989
194, 0.00000, 2545.53, -0.00226072, 2545.58, -120.003, 2545.62, 119.996, 247.535, -26.1658, 227.275, -139.11, 209.027, 108.014
195, 0.00000, 2545.54, -0.00211178, 2545.59, -120.003, 2545.63, 119.997, 239.021, -26.6908, 218.708, -139.392, 200.791, 108.044
196, 0.00000, 2545.54, -0.00203793, 2545.6, -120.003, 2545.64, 119.997, 234.809, -26.9653, 214.477, -139.54, 196.721, 108.059
197, 0.00000, 2545.55, -0.00200638, 2545.6, -120.003, 2545.64, 119.997, 233.011, -27.0855, 212.661, -139.605, 194.974, 108.065
198, 0.00000, 2545.55, -0.00198257, 2545.6, -120.003, 2545.64, 119.997, 231.655, -27.1776, 211.295, -139.655, 193.659, 108.07
199, 0.00000, 2545.56, -0.00185321, 2545.61, -120.003, 2545.65, 119.997, 224.301, -27.6971, 203.886, -139.938, 186.524, 108.096
200, 0.00000, 2545.56, -0.00183249, 2545.61, -120.003, 2545.65, 119.997, 223.125, -27.7835, 202.703, -139.986, 185.384, 108.1
201, 0.00000, 2545.56, -0.00181171, 2545.61, -120.003, 2545.66, 119.997, 221.946, -27.8711, 201.515, -140.034, 184.239, 108.104
202, 0.00000, 2545.56, -0.00184378, 2545.61, -120.003, 2545.65, 119.997, 223.766, -27.7363, 203.341, -139.96, 185.999, 108.098
203, 0.00000, 2545.57, -0.00170451, 2545.62, -120.003, 2545.66, 119.997, 215.875, -28.3382, 195.393, -140.29, 178.337, 108.126
204, 0.00000, 2545.57, -0.00172811, 2545.62, -120.003, 2545.66, 119.997, 217.21, -28.2331, 196.734, -140.233, 179.631, 108.121
205, 0.00000, 2545.57, -0.00171778, 2545.62, -120.003, 2545.66, 119.997, 216.626, -28.2789, 196.15, -140.258, 179.068, 108.123
206, 0.00000, 2545.58, -0.00161272, 2545.63, -120.002, 2545.67, 119.997, 210.689, -28.7596, 190.172, -140.523, 173.301, 108.145
207, 0.00000, 2545.58, -0.00159576, 2545.63, -120.002, 2545.67, 119.997, 209.733, -28.8397, 189.195, -140.568, 172.359, 108.148
208, 0.00000, 2545.58, -0.00159089, 2545.63, -120.002, 2545.67, 119.997, 209.459, -28.8628, 188.916, -140.581, 172.09, 108.149
209, 0.00000, 2545.57, -0.00166257, 2545.63, -120.002, 2545.67, 119.997, 213.504, -28.5282, 192.989, -140.396, 176.021, 108.134
210, 0.00000, 2545.57, -0.00166669, 2545.62, -120.002, 2545.67, 119.997, 213.737, -28.5093, 193.233, -140.385, 176.256, 108.134
211, 0.00000, 2545.57, -0.00163912, 2545.63, -120.002, 2545.67, 119.997, 212.179, -28.6363, 191.666, -140.455, 174.743, 108.139
212, 0.00000, 2545.57, -0.00166168, 2545.63, -120.002, 2545.67, 119.997, 213.454, -28.5322, 192.945, -140.398, 175.978, 108.135
213, 0.00000, 2545.57, -0.00175694, 2545.62, -120.003, 2545.66, 119.997, 218.842, -28.1065, 198.37, -140.163, 181.209, 108.115
214, 0.00000, 2545.56, -0.00181466, 2545.61, -120.003, 2545.65, 119.997, 222.114, -27.8586, 201.672, -140.027, 184.392, 108.103
215, 0.00000, 2545.55, -0.00192995, 2545.61, -120.003, 2545.65, 119.997, 228.661, -27.3848, 208.274, -139.768, 190.752, 108.08
216, 0.00000, 2545.54, -0.00205894, 2545.6, -120.003, 2545.64, 119.997, 236.007, -26.8862, 215.67, -139.498, 197.87, 108.054
217, 0.00000, 2545.53, -0.00218785, 2545.59, -120.003, 2545.63, 119.996, 243.367, -26.4181, 223.077, -139.246, 204.993, 108.029
218, 0.00000, 2545.52, -0.0022936, 2545.58, -120.003, 2545.62, 119.996, 249.418, -26.0548, 229.149, -139.052, 210.83, 108.008
219, 0.00000, 2545.52, -0.00236147, 2545.57, -120.003, 2545.62, 119.996, 253.307, -25.8309, 233.066, -138.932, 214.594, 107.995
220, 0.00000, 2545.53, -0.00220472, 2545.59, -120.003, 2545.63, 119.996, 244.331, -26.3589, 224.051, -139.214, 205.929, 108.025
221, 0.00000, 2545.54, -0.00193829, 2545.6, -120.003, 2545.64, 119.997, 234.377, -27.6836, 214.317, -140.224, 198.89, 107.505
222, 0.00000, 2545.54, -0.00200856, 2545.59, -120.003, 2545.63, 119.997, 236.854, -27.3148, 216.725, -139.937, 200.534, 107.661
223, 0.00000, 2545.57, -0.0014694, 2545.62, -120.002, 2545.65, 119.997, 215.435, -30.2103, 195.478, -142.095, 183.926, 106.68
224, 0.00000, 2545.55, -0.00172747, 2545.61, -120.003, 2545.64, 119.997, 225.859, -28.7702, 205.865, -141.028, 192.225, 107.145
225, 0.00000, 2545.58, -0.00118091, 2545.63, -120.002, 2545.66, 119.997, 204.426, -32.0159, 184.443, -143.469, 175.323, 106.058
226, 0.00000, 2545.6, -0.000746017, 2545.65, -120.002, 2545.68, 119.997, 187.847, -35.1164, 167.571, -145.85, 161.753, 105.038
227, 0.00000, 2545.62, -0.000438364, 2545.67, -120.001, 2545.69, 119.998, 176.276, -37.6508, 155.564, -147.832, 151.814, 104.229
228, 0.00000, 2545.65, 0.000124204, 2545.69, -120.001, 2545.71, 119.998, 156.875, -43.2257, 134.844, -152.406, 134.587, 102.368
229, 0.00000, 2545.66, 0.000406552, 2545.7, -120.001, 2545.72, 119.998, 148.155, -46.5482, 125.231, -155.272, 126.501, 101.212
230, 0.00000, 2545.65, 0.000123811, 2545.69, -120.001, 2545.71, 119.998, 157.362, -43.2173, 135.352, -152.424, 135.268, 102.325
231, 0.00000, 2545.61, -0.000580891, 2545.66, -120.001, 2545.68, 119.998, 180.87, -36.4147, 160.353, -146.824, 155.397, 104.691
232, 0.00000, 2545.67, 0.000503084, 2545.71, -120, 2545.72, 119.998, 144.68, -47.7993, 121.366, -156.345, 122.859, 100.832
233, 0.00000, 2545.73, 0.0012946, 2545.75, -120, 2545.75, 119.999, 112.184, -61.8941, 91.4323, -171.978, 94.4496, 94.834
234, 0.00000, 2545.6, -0.00132296, 2545.64, -120.002, 2545.67, 119.997, 196.062, -30.3367, 180.425, -143.743, 171.444, 106.016
235, 0.00000, 2545.62, -0.000817874, 2545.66, -120.002, 2545.68, 119.998, 176.964, -34.0022, 161.404, -146.69, 156.354, 104.734
236, 0.00000, 2545.72, 0.00113637, 2545.75, -120, 2545.75, 119.999, 115.562, -58.836, 95.5398, -168.897, 98.7984, 96.0081
237, 0.00000, 2545.68, 0.000362306, 2545.71, -120, 2545.72, 119.998, 136.468, -46.3961, 119.182, -157.218, 121.081, 100.47
238, 0.00000, 2545.69, 0.000642532, 2545.72, -120, 2545.73, 119.999, 128.333, -50.4194, 110.233, -160.861, 113.094, 99.0541
239, 0.00000, 2545.69, 0.000585315, 2545.72, -120, 2545.73, 119.999, 130.058, -49.5503, 112.137, -160.07, 114.879, 99.3487
240, 0.00000, 2545.72, 0.00116624, 2545.75, -120, 2545.75, 119.999, 114.908, -59.3981, 94.7505, -169.458, 97.9855, 95.7936
241, 0.00000, 2545.77, 0.00226577, 2545.79, -119.999, 2545.79, 120, 99.446, -84.3912, 73.6471, 162.595, 68.1323, 84.339
242, 0.00000, 2545.75, 0.00168338, 2545.77, -119.999, 2545.77, 119.999, 105.02, -70.265, 82.27, 179.14, 83.3805, 91.423
243, 0.00000, 2545.65, -0.000257684, 2545.68, -120.001, 2545.7, 119.998, 156.754, -39.0857, 140.686, -150.895, 139.402, 102.989
244, 0.00000, 2545.69, 0.000544299, 2545.72, -120, 2545.73, 119.999, 131.164, -48.9495, 113.37, -159.519, 115.959, 99.5678
245, 0.00000, 2545.76, 0.00209009, 2545.79, -119.999, 2545.78, 120, 100.652, -79.8952, 75.7519, 168.061, 72.933, 86.82
246, 0.00000, 2545.74, 0.00159686, 2545.77, -119.999, 2545.76, 119.999, 106.215, -68.3603, 83.9117, -178.773, 85.5093, 92.2534
247, 0.00000, 2545.74, 0.0016847, 2545.77, -119.999, 2545.77, 119.999, 105.542, -70.1361, 82.8283, 179.271, 84.2067, 91.4334
248, 0.00000, 2545.74, 0.00163502, 2545.77, -119.999, 2545.76, 119.999, 107.051, -68.8148, 84.6578, -179.3, 86.7362, 91.9344
249, 0.00000, 2545.71, 0.000958769, 2545.74, -120, 2545.74, 119.999, 121.361, -55.4304, 102.175, -165.628, 106.097, 97.1238
250, 0.00000, 2545.72, 0.00121864, 2545.75, -120, 2545.75, 119.999, 115.867, -60.0556, 95.6087, -170.184, 99.6544, 95.3557
251, 0.00000, 2545.72, 0.00130919, 2545.75, -120, 2545.75, 119.999, 114.989, -61.6148, 94.3754, -171.79, 98.6949, 94.6674
252, 0.00000, 2545.68, 0.000532034, 2545.71, -120, 2545.72, 119.998, 136.377, -48.5241, 118.859, -159.313, 123.223, 99.2888
253, 0.00000, 2545.67, 0.000406752, 2545.7, -120, 2545.71, 119.998, 141.921, -46.7561, 124.848, -157.789, 129.441, 99.7572
254, 0.00000, 2545.67, 0.000419188, 2545.7, -120, 2545.71, 119.998, 142.945, -46.8695, 125.904, -157.939, 131.066, 99.606
255, 0.00000, 2545.66, 0.000296024, 2545.69, -120.001, 2545.7, 119.998, 147.961, -45.2818, 131.292, -156.574, 136.411, 100.061
256, 0.00000, 2545.62, -0.000557219, 2545.65, -120.001, 2545.67, 119.998, 179.048, -36.5846, 163.918, -149.212, 165.065, 102.91
257, 0.00000, 2545.62, -0.000428656, 2545.65, -120.001, 2545.67, 119.998, 176.733, -37.7553, 161.584, -150.26, 164.423, 102.341
258, 0.00000, 2545.59, -0.000889418, 2545.63, -120.002, 2545.65, 119.997, 195.106, -34.1105, 180.429, -147.292, 180.726, 103.507
259, 0.00000, 2545.58, -0.00112512, 2545.62, -120.002, 2545.64, 119.997, 205.909, -32.5546, 191.387, -146.083, 190.683, 103.93
260, 0.00000, 2545.54, -0.00178524, 2545.58, -120.002, 2545.61, 119.997, 233.451, -28.7725, 218.834, -143.095, 213.63, 105.176
261, 0.00000, 2545.51, -0.00246933, 2545.55, -120.003, 2545.58, 119.996, 262.889, -25.7063, 247.827, -140.708, 237.539, 106.202
262, 0.00000, 2545.44, -0.00329671, 2545.5, -120.004, 2545.54, 119.995, 311.449, -23.5861, 291.812, -137.935, 272.874, 107.473
263, 0.00000, 2545.44, -0.00328426, 2545.5, -120.004, 2545.54, 119.995, 312.987, -23.7504, 293.549, -138.118, 275.601, 107.293
264, 0.00000, 2545.43, -0.00343073, 2545.49, -120.004, 2545.53, 119.995, 320.984, -23.4017, 301.567, -137.911, 283.055, 107.317
265, 0.00000, 2545.42, -0.00359625, 2545.48, -120.004, 2545.52, 119.995, 329.989, -23.0253, 310.573, -137.687, 291.401, 107.346
266, 0.00000, 2545.39, -0.00398516, 2545.46, -120.005, 2545.5, 119.995, 347.46, -21.9965, 327.625, -136.95, 305.258, 107.682
267, 0.00000, 2545.4, -0.00397453, 2545.46, -120.005, 2545.5, 119.995, 346.839, -22.0148, 327.008, -136.959, 304.668, 107.684
268, 0.00000, 2545.39, -0.00405815, 2545.45, -120.005, 2545.5, 119.995, 351.725, -21.8728, 331.901, -136.888, 309.354, 107.668
269, 0.00000, 2545.37, -0.00428842, 2545.43, -120.005, 2545.48, 119.995, 365.196, -21.502, 345.481, -136.705, 322.362, 107.624
270, 0.00000, 2545.36, -0.00438767, 2545.43, -120.005, 2545.47, 119.994, 371.009, -21.3506, 351.344, -136.63, 327.978, 107.605
271, 0.00000, 2545.36, -0.00442818, 2545.42, -120.005, 2545.47, 119.994, 373.382, -21.2901, 353.73, -136.6, 330.262, 107.597
272, 0.00000, 2545.36, -0.0044056, 2545.43, -120.005, 2545.47, 119.994, 372.059, -21.3237, 352.413, -136.617, 329.002, 107.601
273, 0.00000, 2545.36, -0.00444545, 2545.42, -120.005, 2545.47, 119.994, 374.394, -21.2646, 354.751, -136.588, 331.239, 107.594
274, 0.00000, 2545.36, -0.0044653, 2545.42, -120.005, 2545.47, 119.994, 375.558, -21.2355, 355.93, -136.574, 332.369, 107.59
275, 0.00000, 2545.36, -0.0044219, 2545.42, -120.005, 2545.47, 119.994, 373.014, -21.2995, 353.382, -136.605, 329.931, 107.598
276, 0.00000, 2545.37, -0.00434338, 2545.43, -120.005, 2545.48, 119.995, 368.414, -21.4175, 348.754, -136.663, 325.499, 107.612
277, 0.00000, 2545.38, -0.00412779, 2545.45, -120.005, 2545.49, 119.995, 355.796, -21.7576, 336.028, -136.831, 313.309, 107.654
278, 0.00000, 2545.38, -0.00423535, 2545.44, -120.005, 2545.49, 119.995, 362.089, -21.5849, 342.355, -136.746, 319.368, 107.634
279, 0.00000, 2545.39, -0.00408433, 2545.45, -120.005, 2545.5, 119.995, 353.255, -21.8292, 333.467, -136.867, 310.856, 107.663
280, 0.00000, 2545.4, -0.00397297, 2545.46, -120.005, 2545.5, 119.995, 346.748, -22.0175, 326.917, -136.96, 304.581, 107.684
281, 0.00000, 2545.4, -0.0038616, 2545.47, -120.005, 2545.51, 119.995, 340.246, -22.213, 320.376, -137.058, 298.317, 107.705
282, 0.00000, 2545.42, -0.00360977, 2545.48, -120.004, 2545.53, 119.995, 325.566, -22.6845, 305.623, -137.295, 284.186, 107.753
283, 0.00000, 2545.44, -0.00336783, 2545.5, -120.004, 2545.55, 119.995, 311.494, -23.1798, 291.489, -137.546, 270.643, 107.8
284, 0.00000, 2545.45, -0.00323647, 2545.51, -120.004, 2545.56, 119.996, 303.868, -23.4682, 283.829, -137.694, 263.302, 107.825
285, 0.00000, 2545.46, -0.00315094, 2545.52, -120.004, 2545.56, 119.996, 298.908, -23.664, 278.865, -137.794, 258.544, 107.841
286, 0.00000, 2545.47, -0.0029826, 2545.53, -120.004, 2545.57, 119.996, 289.161, -24.0691, 269.068, -138.003, 249.149, 107.874
287, 0.00000, 2545.48, -0.00280815, 2545.54, -120.004, 2545.59, 119.996, 279.08, -24.5191, 258.951, -138.237, 239.444, 107.907
288, 0.00000, 2545.51, -0.00250587, 2545.56, -120.003, 2545.61, 119.996, 261.669, -25.3815, 241.47, -138.689, 222.665, 107.966
289, 0.00000, 2545.52, -0.00238039, 2545.57, -120.003, 2545.62, 119.996, 254.464, -25.7744, 234.227, -138.897, 215.708, 107.991
290, 0.00000, 2545.52, -0.0022871, 2545.58, -120.003, 2545.62, 119.996, 249.117, -26.0814, 228.862, -139.06, 210.553, 108.009
291, 0.00000, 2545.54, -0.00210712, 2545.59, -120.003, 2545.63, 119.997, 238.828, -26.7125, 218.497, -139.399, 200.588, 108.045
292, 0.00000, 2545.55, -0.00196811, 2545.6, -120.003, 2545.64, 119.997, 230.905, -27.2387, 210.52, -139.684, 192.913, 108.072
293, 0.00000, 2545.56, -0.00186993, 2545.61, -120.003, 2545.65, 119.997, 225.323, -27.6327, 204.91, -139.898, 187.51, 108.092
294, 0.00000, 2545.56, -0.00188674, 2545.61, -120.003, 2545.65, 119.997, 226.278, -27.5639, 205.856, -139.861, 188.422, 108.089
295, 0.00000, 2545.56, -0.00182872, 2545.61, -120.003, 2545.65, 119.997, 222.984, -27.804, 202.548, -139.992, 185.235, 108.101
296, 0.00000, 2545.56, -0.00176945, 2545.62, -120.003, 2545.66, 119.997, 219.624, -28.0568, 199.161, -140.13, 181.971, 108.113
297, 0.00000, 2545.57, -0.00171025, 2545.62, -120.003, 2545.66, 119.997, 216.273, -28.3172, 195.782, -140.273, 178.713, 108.125
298, 0.00000, 2545.57, -0.00166373, 2545.63, -120.002, 2545.67, 119.997, 213.643, -28.5275, 193.127, -140.39, 176.152, 108.134
299, 0.00000, 2545.58, -0.00160725, 2545.63, -120.002, 2545.67, 119.997, 210.454, -28.7899, 189.909, -140.535, 173.049, 108.146
300, 0.00000, 2545.58, -0.00154966, 2545.63, -120.002, 2545.67, 119.997, 207.208, -29.0659, 186.631, -140.688, 169.885, 108.158
301, 0.00000, 2545.58, -0.00157304, 2545.63, -120.002, 2545.67, 119.997, 208.525, -28.9528, 187.951, -140.626, 171.159, 108.153
302, 0.00000, 2545.58, -0.00152408, 2545.64, -120.002, 2545.67, 119.997, 205.768, -29.1913, 185.175, -140.758, 168.479, 108.163
303, 0.00000, 2545.59, -0.00146302, 2545.64, -120.002, 2545.68, 119.997, 202.335, -29.4978, 181.706, -140.929, 165.128, 108.176
304, 0.00000, 2545.59, -0.00145653, 2545.64, -120.002, 2545.68, 119.997, 201.971, -29.531, 181.33, -140.948, 164.766, 108.177
305, 0.00000, 2545.59, -0.00148205, 2545.64, -120.002, 2545.68, 119.997, 203.404, -29.4012, 182.776, -140.876, 166.163, 108.172
306, 0.00000, 2545.59, -0.00142401, 2545.64, -120.002, 2545.68, 119.997, 200.145, -29.6991, 179.49, -141.042, 162.988, 108.184
307, 0.00000, 2545.59, -0.00144658, 2545.64, -120.002, 2545.68, 119.997, 201.412, -29.5821, 180.762, -140.977, 164.217, 108.179
308, 0.00000, 2545.59, -0.00147895, 2545.64, -120.002, 2545.68, 119.997, 203.23, -29.4168, 182.599, -140.885, 165.992, 108.172
309, 0.00000, 2545.58, -0.00159561, 2545.63, -120.002, 2545.67, 119.997, 209.798, -28.8451, 189.224, -140.567, 172.388, 108.148
310, 0.00000, 2545.57, -0.00168187, 2545.62, -120.002, 2545.66, 119.997, 214.668, -28.4449, 194.143, -140.345, 177.134, 108.13
311, 0.00000, 2545.56, -0.00177167, 2545.62, -120.003, 2545.66, 119.997, 219.75, -28.0472, 199.267, -140.126, 182.074, 108.112
312, 0.00000, 2545.56, -0.00182807, 2545.61, -120.003, 2545.65, 119.997, 222.947, -27.8068, 202.494, -139.994, 185.184, 108.101
313, 0.00000, 2545.55, -0.00200011, 2545.6, -120.003, 2545.64, 119.997, 232.727, -27.1144, 212.35, -139.617, 194.675, 108.066
314, 0.00000, 2545.54, -0.00210574, 2545.59, -120.003, 2545.63, 119.997, 238.749, -26.7176, 218.399, -139.403, 200.494, 108.045
315, 0.00000, 2545.52, -0.0023146, 2545.58, -120.003, 2545.62, 119.996, 250.693, -25.9895, 230.428, -139.012, 212.059, 108.004
316, 0.00000, 2545.54, -0.00208892, 2545.59, -120.003, 2545.64, 119.997, 237.789, -26.7794, 217.452, -139.435, 199.583, 108.048
317, 0.00000, 2545.54, -0.0021103, 2545.59, -120.003, 2545.63, 119.997, 239.009, -26.7009, 218.674, -139.393, 200.758, 108.044
318, 0.00000, 2545.54, -0.00199565, 2545.6, -120.003, 2545.64, 119.997, 234.539, -27.2645, 214.292, -139.814, 197.462, 107.839
319, 0.00000, 2545.58, -0.00131075, 2545.63, -120.002, 2545.66, 119.997, 207.613, -31.089, 187.54, -142.673, 176.628, 106.539
320, 0.00000, 2545.59, -0.00110445, 2545.64, -120.002, 2545.67, 119.997, 199.319, -32.422, 179.183, -143.667, 169.805, 106.127
321, 0.00000, 2545.61, -0.000728873, 2545.66, -120.002, 2545.68, 119.998, 184.857, -35.1651, 164.426, -145.764, 157.816, 105.249
322, 0.00000, 2545.61, -0.000621832, 2545.66, -120.002, 2545.69, 119.998, 180.286, -36.0092, 159.712, -146.391, 153.649, 105.031
323, 0.00000, 2545.64, -0.000236938, 2545.68, -120.001, 2545.7, 119.998, 165.664, -39.4492, 144.374, -149.091, 140.644, 103.978
324, 0.00000, 2545.64, -9.02908E-005, 2545.69, -120.001, 2545.71, 119.998, 159.72, -40.9196, 138.057, -150.243, 134.926, 103.582
325, 0.00000, 2545.66, 0.000262409, 2545.71, -120.001, 2545.72, 119.998, 147.066, -44.9135, 124.336, -153.541, 122.821, 102.35
326, 0.00000, 2545.69, 0.000716385, 2545.73, -120, 2545.74, 119.999, 132.717, -51.092, 108.188, -158.987, 108.305, 100.297
327, 0.00000, 2545.71, 0.000983381, 2545.75, -120, 2545.76, 119.999, 117.069, -56.3058, 94.6105, -165.14, 94.947, 98.0803
328, 0.00000, 2545.72, 0.00106509, 2545.75, -120, 2545.76, 119.999, 114.726, -57.8621, 91.8543, -166.658, 92.0606, 97.5405
329, 0.00000, 2545.73, 0.0012767, 2545.76, -120, 2545.77, 119.999, 109.783, -62.0558, 85.8046, -170.924, 85.6792, 95.9414
330, 0.00000, 2545.73, 0.00134475, 2545.76, -120, 2545.77, 119.999, 108.259, -63.497, 83.8946, -172.437, 83.537, 95.3749
331, 0.00000, 2545.76, 0.00185489, 2545.79, -119.999, 2545.79, 119.999, 100.393, -75.1083, 73.0905, 174.409, 69.7001, 90.1141
332, 0.00000, 2545.74, 0.00153608, 2545.77, -119.999, 2545.77, 119.999, 104.863, -67.6301, 79.4159, -176.936, 78.347, 93.6156
333, 0.00000, 2545.78, 0.00240964, 2545.81, -119.999, 2545.8, 120, 97.2212, -89.195, 67.0815, 156.412, 55.7378, 81.5194
334, 0.00000, 2545.79, 0.00249349, 2545.81, -119.999, 2545.81, 120, 97.422, -91.2653, 66.9682, 153.647, 54.0893, 79.9251
335, 0.00000, 2545.76, 0.00195007, 2545.79, -119.999, 2545.79, 120, 99.8683, -77.2687, 72.0618, 171.776, 67.9604, 88.9476
336, 0.00000, 2545.78, 0.00235061, 2545.8, -119.999, 2545.8, 120, 98.0273, -87.2114, 68.1933, 159.076, 58.617, 82.9088
337, 0.00000, 2545.76, 0.00201626, 2545.79, -119.999, 2545.79, 120, 100.267, -78.4924, 72.1794, 170.259, 67.9433, 88.1985
338, 0.00000, 2545.74, 0.0015579, 2545.77, -119.999, 2545.77, 119.999, 106.704, -67.5388, 81.3166, -176.911, 81.188, 93.4164
339, 0.00000, 2545.67, 0.000213118, 2545.71, -120.001, 2545.73, 119.998, 140.968, -44.4499, 121.448, -154.323, 120.196, 102.067
340, 0.00000, 2545.75, 0.001887, 2545.78, -119.999, 2545.78, 119.999, 102.718, -74.894, 75.4746, 174.617, 73.3192, 89.9557
341, 0.00000, 2545.76, 0.0020359, 2545.79, -119.999, 2545.78, 120, 101.644, -78.3248, 73.5897, 170.455, 70.1073, 88.1545
342, 0.00000, 2545.73, 0.00137843, 2545.76, -120, 2545.76, 119.999, 111.685, -63.3517, 87.438, -172.453, 88.7725, 94.9828
343, 0.00000, 2545.75, 0.00185429, 2545.78, -119.999, 2545.78, 119.999, 104.66, -73.5793, 77.746, 176.139, 76.7632, 90.4474
344, 0.00000, 2545.74, 0.001687, 2545.77, -119.999, 2545.77, 119.999, 107.345, -69.6612, 81.4345, -179.369, 81.8935, 92.2101
345, 0.00000, 2545.74, 0.00163139, 2545.77, -119.999, 2545.77, 119.999, 108.791, -68.2868, 83.2507, -177.851, 84.3166, 92.7572
346, 0.00000, 2545.74, 0.0016568, 2545.77, -119.999, 2545.77, 119.999, 108.915, -68.6978, 83.2733, -178.323, 84.4557, 92.5294
347, 0.00000, 2545.7, 0.00092066, 2545.73, -120, 2545.74, 119.999, 125.424, -54.454, 103.648, -163.664, 106.569, 98.0462
348, 0.00000, 2545.73, 0.00158273, 2545.76, -119.999, 2545.76, 119.999, 112.612, -66.515, 87.5956, -176.005, 90.3235, 93.2287
349, 0.00000, 2545.69, 0.00084485, 2545.72, -120, 2545.73, 119.999, 130.885, -52.9167, 109.632, -162.356, 113.762, 98.2755
350, 0.00000, 2545.67, 0.000435107, 2545.7, -120, 2545.71, 119.998, 144.459, -47.0051, 124.787, -157.037, 128.357, 100.193
351, 0.00000, 2545.63, -0.000367478, 2545.67, -120.001, 2545.68, 119.998, 172.444, -38.2568, 154.683, -149.618, 154.474, 103.073
352, 0.00000, 2545.67, 0.000560753, 2545.7, -120, 2545.71, 119.998, 144.96, -48.4679, 125.102, -158.516, 130.73, 99.3316
353, 0.00000, 2545.63, -9.78204E-005, 2545.67, -120.001, 2545.68, 119.998, 167.867, -40.89, 149.858, -151.999, 153.071, 101.796
354, 0.00000, 2545.61, -0.000539479, 2545.65, -120.001, 2545.66, 119.998, 185.179, -36.9238, 168.008, -148.77, 169.123, 103.023
355, 0.00000, 2545.59, -0.000832776, 2545.63, -120.002, 2545.65, 119.997, 198.074, -34.7176, 181.316, -147.055, 181.192, 103.633
356, 0.00000, 2545.52, -0.00207208, 2545.57, -120.003, 2545.6, 119.996, 247.997, -27.5341, 231.22, -141.447, 221.89, 106.057
357, 0.00000, 2545.46, -0.00307223, 2545.52, -120.004, 2545.56, 119.996, 297.945, -24.0751, 278.186, -138.17, 259.564, 107.545
358, 0.00000, 2545.44, -0.00342728, 2545.5, -120.004, 2545.54, 119.995, 314.965, -23.0549, 294.959, -137.482, 273.969, 107.789
359, 0.00000, 2545.43, -0.00356198, 2545.49, -120.004, 2545.53, 119.995, 322.799, -22.7798, 302.83, -137.343, 281.511, 107.763
360, 0.00000, 2545.45, -0.0031008, 2545.5, -120.004, 2545.54, 119.996, 305.996, -24.3924, 286.846, -138.613, 270.849, 107.017
361, 0.00000, 2545.41, -0.00380591, 2545.47, -120.005, 2545.52, 119.995, 337.012, -22.3146, 317.11, -137.108, 295.187, 107.716
362, 0.00000, 2545.42, -0.00365362, 2545.48, -120.004, 2545.53, 119.995, 328.136, -22.6003, 308.199, -137.252, 286.654, 107.745
363, 0.00000, 2545.41, -0.00377432, 2545.47, -120.005, 2545.52, 119.995, 335.17, -22.3726, 315.262, -137.137, 293.42, 107.722
364, 0.00000, 2545.4, -0.00392045, 2545.46, -120.005, 2545.51, 119.995, 343.697, -22.1097, 323.836, -137.006, 301.631, 107.694
365, 0.00000, 2545.38, -0.00415877, 2545.44, -120.005, 2545.49, 119.995, 357.624, -21.7082, 337.85, -136.806, 315.053, 107.649
366, 0.00000, 2545.37, -0.00424908, 2545.44, -120.005, 2545.48, 119.995, 362.908, -21.5642, 343.178, -136.735, 320.157, 107.631
367, 0.00000, 2545.37, -0.00432989, 2545.43, -120.005, 2545.48, 119.995, 367.639, -21.439, 347.927, -136.673, 324.703, 107.616
368, 0.00000, 2545.37, -0.0042862, 2545.43, -120.005, 2545.48, 119.995, 365.081, -21.5063, 345.381, -136.706, 322.268, 107.624
369, 0.00000, 2545.36, -0.00441167, 2545.43, -120.005, 2545.47, 119.994, 372.43, -21.3156, 352.774, -136.612, 329.347, 107.6
370, 0.00000, 2545.38, -0.00422404, 2545.44, -120.005, 2545.49, 119.995, 361.442, -21.6037, 341.71, -136.754, 318.752, 107.636
371, 0.00000, 2545.38, -0.00411726, 2545.45, -120.005, 2545.49, 119.995, 355.196, -21.7758, 335.417, -136.839, 312.723, 107.656
372, 0.00000, 2545.39, -0.00408885, 2545.45, -120.005, 2545.5, 119.995, 353.535, -21.8227, 333.749, -136.863, 311.126, 107.662
373, 0.00000, 2545.39, -0.00407845, 2545.45, -120.005, 2545.5, 119.995, 352.927, -21.8399, 333.132, -136.871, 310.535, 107.664
374, 0.00000, 2545.38, -0.00411757, 2545.45, -120.005, 2545.49, 119.995, 355.214, -21.7753, 335.422, -136.839, 312.727, 107.657
375, 0.00000, 2545.4, -0.00396692, 2545.46, -120.005, 2545.5, 119.995, 346.41, -22.0288, 326.575, -136.965, 304.254, 107.685
