hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
284, 0.00000, 2545.36, -0.00626141, 0, 0, 64.0631, -90.0063, 64.0631, 89.9937
285, 0.00000, 2545.36, -0.00611769, 0, 0, 64.0629, -90.0061, 64.0629, 89.9939
286, 0.00000, 2545.38, -0.005835, 0, 0, 64.0625, -90.0058, 64.0625, 89.9942
287, 0.00000, 2545.39, -0.005542, 0, 0, 64.0622, -90.0055, 64.0622, 89.9945
288, 0.00000, 2545.42, -0.0050343, 0, 0, 64.0616, -90.005, 64.0616, 89.995
289, 0.00000, 2545.43, -0.00482357, 0, 0, 64.0613, -90.0048, 64.0613, 89.9952
290, 0.00000, 2545.43, -0.00466684, 0, 0, 64.0611, -90.0047, 64.0611, 89.9953
291, 0.00000, 2545.45, -0.00436465, 0, 0, 64.0607, -90.0044, 64.0607, 89.9956
292, 0.00000, 2545.46, -0.0041312, 0, 0, 64.0605, -90.0041, 64.0605, 89.9959
293, 0.00000, 2545.47, -0.00396624, 0, 0, 64.0603, -90.004, 64.0603, 89.996
294, 0.00000, 2545.47, -0.00399455, 0, 0, 64.0603, -90.004, 64.0603, 89.996
295, 0.00000, 2545.47, -0.00389707, 0, 0, 64.0602, -90.0039, 64.0602, 89.9961
296, 0.00000, 2545.48, -0.00379752, 0, 0, 64.0601, -90.0038, 64.0601, 89.9962
297, 0.00000, 2545.48, -0.0036981, 0, 0, 64.0599, -90.0037, 64.0599, 89.9963
298, 0.00000, 2545.49, -0.00361997, 0, 0, 64.0598, -90.0036, 64.0598, 89.9964
299, 0.00000, 2545.49, -0.00352511, 0, 0, 64.0597, -90.0035, 64.0597, 89.9965
300, 0.00000, 2545.49, -0.0034284, 0, 0, 64.0596, -90.0034, 64.0596, 89.9966
301, 0.00000, 2545.49, -0.00346771, 0, 0, 64.0596, -90.0035, 64.0596, 89.9965
302, 0.00000, 2545.5, -0.00338543, 0, 0, 64.0595, -90.0034, 64.0595, 89.9966
303, 0.00000, 2545.5, -0.00328288, 0, 0, 64.0594, -90.0033, 64.0594, 89.9967
304, 0.00000, 2545.5, -0.00327202, 0, 0, 64.0594, -90.0033, 64.0594, 89.9967
305, 0.00000, 2545.5, -0.00331489, 0, 0, 64.0595, -90.0033, 64.0595, 89.9967
306, 0.00000, 2545.5, -0.00321737, 0, 0, 64.0593, -90.0032, 64.0593, 89.9968
307, 0.00000, 2545.5, -0.00325532, 0, 0, 64.0594, -90.0033, 64.0594, 89.9967
308, 0.00000, 2545.5, -0.0033097, 0, 0, 64.0595, -90.0033, 64.0595, 89.9967
309, 0.00000, 2545.49, -0.00350567, 0, 0, 64.0597, -90.0035, 64.0597, 89.9965
310, 0.00000, 2545.48, -0.00365053, 0, 0, 64.0599, -90.0036, 64.0599, 89.9964
311, 0.00000, 2545.48, -0.00380134, 0, 0, 64.0601, -90.0038, 64.0601, 89.9962
312, 0.00000, 2545.47, -0.00389604, 0, 0, 64.0602, -90.0039, 64.0602, 89.9961
313, 0.00000, 2545.46, -0.00418496, 0, 0, 64.0605, -90.0042, 64.0605, 89.9958
314, 0.00000, 2545.45, -0.0043624, 0, 0, 64.0607, -90.0044, 64.0607, 89.9956
315, 0.00000, 2545.43, -0.0047131, 0, 0, 64.0612, -90.0047, 64.0612, 89.9953
316, 0.00000, 2545.45, -0.00433407, 0, 0, 64.0607, -90.0043, 64.0607, 89.9957
317, 0.00000, 2545.45, -0.00437001, 0, 0, 64.0608, -90.0044, 64.0608, 89.9956
318, 0.00000, 2545.45, -0.00419146, 0, 0, 64.0786, -91.3634, 64.0786, 88.6366
319, 0.00000, 2545.49, -0.00311991, 0, 0, 64.8373, -98.8858, 64.8373, 81.1142
320, 0.00000, 2545.5, -0.00279444, 0, 0, 65.2246, -100.849, 65.2246, 79.1509
321, 0.00000, 2545.52, -0.0022042, 0, 0, 66.1774, -104.539, 66.1774, 75.4613
322, 0.00000, 2545.53, -0.00203239, 0, 0, 66.3959, -105.249, 66.3959, 74.7507
323, 0.00000, 2545.55, -0.0014244, 0, 0, 67.5827, -108.587, 67.5827, 71.4131
324, 0.00000, 2545.56, -0.00118906, 0, 0, 67.9607, -109.513, 67.9607, 70.4872
325, 0.00000, 2545.58, -0.000630773, 0, 0, 69.2451, -112.32, 69.2451, 67.6804
326, 0.00000, 2545.6, 8.35094E-005, 0, 0, 71.3325, -116.103, 71.3325, 63.8971
327, 0.00000, 2545.64, 0.000577751, 0, 0, 68.8438, -120.775, 68.8438, 59.2248
328, 0.00000, 2545.64, 0.00070792, 0, 0, 69.2278, -121.305, 69.2278, 58.6952
329, 0.00000, 2545.65, 0.00104004, 0, 0, 70.5356, -123.01, 70.5356, 56.9897
330, 0.00000, 2545.66, 0.00114729, 0, 0, 70.94, -123.51, 70.94, 56.4903
331, 0.00000, 2545.68, 0.00194266, 0, 0, 74.7056, -127.649, 74.7056, 52.351
332, 0.00000, 2545.66, 0.00144515, 0, 0, 72.3314, -125.139, 72.3314, 54.8607
333, 0.00000, 2545.71, 0.0028073, 0, 0, 79.2056, -131.687, 79.2056, 48.313
334, 0.00000, 2545.71, 0.00293647, 0, 0, 80.0295, -132.345, 80.0295, 47.655
335, 0.00000, 2545.68, 0.0020874, 0, 0, 75.6896, -128.604, 75.6896, 51.3959
336, 0.00000, 2545.7, 0.00270806, 0, 0, 79.2179, -131.697, 79.2179, 48.303
337, 0.00000, 2545.69, 0.0021824, 0, 0, 76.7681, -129.601, 76.7681, 50.3986
338, 0.00000, 2545.66, 0.00146291, 0, 0, 73.5104, -126.424, 73.5104, 53.5756
339, 0.00000, 2545.59, -0.000637952, 0, 0, 65.0214, -114.537, 65.0214, 65.4632
340, 0.00000, 2545.68, 0.00197135, 0, 0, 76.3743, -129.243, 76.3743, 50.7571
341, 0.00000, 2545.68, 0.0022002, 0, 0, 77.8087, -130.519, 77.8087, 49.4814
342, 0.00000, 2545.65, 0.00117054, 0, 0, 72.9589, -125.833, 72.9589, 54.1667
343, 0.00000, 2545.67, 0.00190803, 0, 0, 76.9459, -129.761, 76.9459, 50.239
344, 0.00000, 2545.66, 0.0016441, 0, 0, 75.8124, -128.72, 75.8124, 51.2799
345, 0.00000, 2545.66, 0.00155309, 0, 0, 75.6618, -128.578, 75.6618, 51.4224
346, 0.00000, 2545.66, 0.00158877, 0, 0, 76.1268, -129.014, 76.1268, 50.9858
347, 0.00000, 2545.62, 0.000433517, 0, 0, 71.0674, -123.664, 71.0674, 56.336
348, 0.00000, 2545.65, 0.00145504, 0, 0, 76.7668, -129.6, 76.7668, 50.4
349, 0.00000, 2545.61, 0.000291645, 0, 0, 71.9515, -124.707, 71.9515, 55.2934
350, 0.00000, 2545.59, -0.000360323, 0, 0, 69.8622, -122.149, 69.8622, 57.8507
351, 0.00000, 2545.54, -0.00162403, 0, 0, 65.5671, -115.56, 65.5671, 64.44
352, 0.00000, 2545.59, -0.000192537, 0, 0, 72.4226, -125.241, 72.4226, 54.7591
353, 0.00000, 2545.55, -0.00123401, 0, 0, 68.7286, -120.612, 68.7286, 59.3879
354, 0.00000, 2545.52, -0.00193663, 0, 0, 66.729, -117.572, 66.729, 62.4279
355, 0.00000, 2545.5, -0.00240977, 0, 0, 65.8102, -115.998, 65.8102, 64.002
356, 0.00000, 2545.44, -0.00436216, 0, 0, 61.0319, -104.256, 61.0319, 75.7439
357, 0.00000, 2545.36, -0.00601029, 0, 0, 64.1274, -92.401, 64.1274, 87.599
358, 0.00000, 2545.34, -0.00658208, 0, 0, 64.072, -90.0066, 64.072, 89.9934
359, 0.00000, 2545.33, -0.00680832, 0, 0, 64.0722, -90.0068, 64.0722, 89.9932
360, 0.00000, 2545.35, -0.00610209, 0, 0, 64.5047, -96.6481, 64.5047, 83.3519
361, 0.00000, 2545.31, -0.00721805, 0, 0, 64.0727, -90.0072, 64.0727, 89.9928
362, 0.00000, 2545.32, -0.00696222, 0, 0, 64.0724, -90.007, 64.0724, 89.993
363, 0.00000, 2545.31, -0.00716497, 0, 0, 64.0727, -90.0072, 64.0727, 89.9928
364, 0.00000, 2545.3, -0.00741043, 0, 0, 64.073, -90.0074, 64.073, 89.9926
365, 0.00000, 2545.28, -0.00781073, 0, 0, 64.0735, -90.0078, 64.0735, 89.9922
366, 0.00000, 2545.27, -0.00796242, 0, 0, 64.0737, -90.008, 64.0737, 89.992
367, 0.00000, 2545.27, -0.00809822, 0, 0, 64.0738, -90.0081, 64.0738, 89.9919
368, 0.00000, 2545.27, -0.0080247, 0, 0, 64.0737, -90.008, 64.0737, 89.992
369, 0.00000, 2545.26, -0.00823551, 0, 0, 64.074, -90.0082, 64.074, 89.9918
370, 0.00000, 2545.28, -0.00792032, 0, 0, 64.0736, -90.0079, 64.0736, 89.9921
371, 0.00000, 2545.28, -0.00774097, 0, 0, 64.0734, -90.0077, 64.0734, 89.9923
372, 0.00000, 2545.29, -0.00769325, 0, 0, 64.0733, -90.0077, 64.0733, 89.9923
373, 0.00000, 2545.29, -0.00767579, 0, 0, 64.0733, -90.0077, 64.0733, 89.9923
374, 0.00000, 2545.28, -0.00774154, 0, 0, 64.0734, -90.0077, 64.0734, 89.9923
375, 0.00000, 2545.3, -0.00748846, 0, 0, 64.0731, -90.0075, 64.0731, 89.9925
376, 0.00000, 2545.31, -0.00715163, 0, 0, 64.0727, -90.0071, 64.0727, 89.9929
377, 0.00000, 2545.33, -0.00685511, 0, 0, 64.0723, -90.0069, 64.0723, 89.9931
378, 0.00000, 2545.34, -0.00656255, 0, 0, 64.0719, -90.0066, 64.0719, 89.9934
379, 0.00000, 2545.36, -0.00620205, 0, 0, 64.0715, -90.0062, 64.0715, 89.9938
380, 0.00000, 2545.38, -0.0058856, 0, 0, 64.0711, -90.0059, 64.0711, 89.9941
381, 0.00000, 2545.38, -0.00575852, 0, 0, 64.0709, -90.0058, 64.0709, 89.9942
382, 0.00000, 2545.39, -0.00555865, 0, 0, 64.0707, -90.0056, 64.0707, 89.9944
383, 0.00000, 2545.41, -0.00519931, 0, 0, 64.0703, -90.0052, 64.0703, 89.9948
384, 0.00000, 2545.42, -0.00491794, 0, 0, 64.0699, -90.0049, 64.0699, 89.9951
385, 0.00000, 2545.43, -0.00481268, 0, 0, 64.0698, -90.0048, 64.0698, 89.9952
385, 0.00000, 2545.43, -0.00481268, 0, 0, 64.0698, -90.0048, 64.0698, 89.9952
