hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
254, 0.00000, 2462.73, -120.207, 2480.4, 119.133, 0.000340586, -21.508, 0.000342488, -159.454
255, 0.00000, 2460.1, -120.226, 2477.72, 119.095, 0.000340237, -21.5294, 0.000342133, -159.49
256, 0.00000, 2447.97, -120.353, 2463.46, 118.886, 0.000338594, -21.6722, 0.00034026, -159.697
257, 0.00000, 2447.11, -120.336, 2463.7, 118.893, 0.000338501, -21.6533, 0.000340285, -159.685
258, 0.00000, 2440.03, -120.406, 2455.58, 118.775, 0.000337545, -21.7316, 0.000339217, -159.801
259, 0.00000, 2435.27, -120.443, 2450.58, 118.705, 0.000336909, -21.7731, 0.000338555, -159.869
260, 0.00000, 2425.6, -120.544, 2439.13, 118.541, 0.000335595, -21.8864, 0.00033705, -160.031
261, 0.00000, 2415.56, -120.649, 2427.19, 118.37, 0.000334228, -22.0048, 0.000335479, -160.2
262, 0.00000, 2401.16, -120.81, 2409.5, 118.117, 0.000332259, -22.1857, 0.000333155, -160.453
263, 0.00000, 2398.99, -120.81, 2408.01, 118.098, 0.000331984, -22.1862, 0.000332954, -160.468
264, 0.00000, 2395.1, -120.835, 2404.16, 118.045, 0.000331469, -22.214, 0.000332443, -160.518
265, 0.00000, 2390.77, -120.863, 2399.85, 117.985, 0.000330895, -22.2453, 0.000331871, -160.574
266, 0.00000, 2384.91, -120.924, 2392.82, 117.885, 0.000330097, -22.3141, 0.000330947, -160.673
267, 0.00000, 2385.23, -120.922, 2393.12, 117.889, 0.000330138, -22.3121, 0.000330987, -160.67
268, 0.00000, 2382.7, -120.936, 2390.69, 117.856, 0.000329805, -22.3284, 0.000330664, -160.701
269, 0.00000, 2375.61, -120.976, 2383.87, 117.761, 0.000328869, -22.3738, 0.000329757, -160.788
270, 0.00000, 2372.54, -120.994, 2380.92, 117.721, 0.000328465, -22.3934, 0.000329365, -160.826
271, 0.00000, 2371.3, -121.001, 2379.73, 117.704, 0.000328301, -22.4014, 0.000329207, -160.841
272, 0.00000, 2371.98, -120.997, 2380.38, 117.713, 0.000328391, -22.397, 0.000329293, -160.833
273, 0.00000, 2370.77, -121.004, 2379.21, 117.697, 0.000328231, -22.4048, 0.000329138, -160.848
274, 0.00000, 2370.15, -121.008, 2378.61, 117.689, 0.000328149, -22.4088, 0.000329059, -160.855
275, 0.00000, 2371.47, -121, 2379.89, 117.706, 0.000328323, -22.4002, 0.000329228, -160.839
276, 0.00000, 2373.88, -120.986, 2382.21, 117.738, 0.000328641, -22.3847, 0.000329536, -160.809
277, 0.00000, 2380.53, -120.948, 2388.6, 117.827, 0.000329519, -22.3422, 0.000330387, -160.727
278, 0.00000, 2377.23, -120.967, 2385.44, 117.783, 0.000329084, -22.3633, 0.000329966, -160.768
279, 0.00000, 2381.86, -120.941, 2389.89, 117.844, 0.000329695, -22.3336, 0.000330557, -160.711
280, 0.00000, 2385.27, -120.921, 2393.17, 117.89, 0.000330145, -22.3118, 0.000330993, -160.669
281, 0.00000, 2388.67, -120.902, 2396.43, 117.935, 0.000330593, -22.29, 0.000331427, -160.627
282, 0.00000, 2396.33, -120.858, 2403.78, 118.036, 0.000331602, -22.241, 0.000332404, -160.533
283, 0.00000, 2403.65, -120.817, 2410.8, 118.133, 0.000332567, -22.1941, 0.000333336, -160.444
284, 0.00000, 2407.61, -120.794, 2414.59, 118.185, 0.000333089, -22.1688, 0.00033384, -160.395
285, 0.00000, 2410.16, -120.779, 2417.04, 118.219, 0.000333425, -22.1524, 0.000334165, -160.364
286, 0.00000, 2415.22, -120.751, 2421.88, 118.286, 0.000334092, -22.1201, 0.000334808, -160.302
287, 0.00000, 2420.43, -120.721, 2426.87, 118.355, 0.000334778, -22.0868, 0.00033547, -160.238
288, 0.00000, 2429.42, -120.67, 2435.45, 118.473, 0.000335961, -22.0294, 0.00033661, -160.129
289, 0.00000, 2433.14, -120.648, 2439, 118.522, 0.000336451, -22.0057, 0.000337082, -160.084
290, 0.00000, 2435.88, -120.633, 2441.62, 118.558, 0.000336812, -21.9881, 0.000337429, -160.05
291, 0.00000, 2441.2, -120.603, 2446.69, 118.628, 0.000337512, -21.9543, 0.000338103, -159.985
292, 0.00000, 2445.28, -120.579, 2450.58, 118.682, 0.000338049, -21.9283, 0.000338619, -159.936
293, 0.00000, 2448.14, -120.563, 2453.31, 118.719, 0.000338426, -21.91, 0.000338982, -159.901
294, 0.00000, 2447.67, -120.566, 2452.86, 118.713, 0.000338364, -21.913, 0.000338921, -159.907
295, 0.00000, 2449.36, -120.556, 2454.46, 118.735, 0.000338585, -21.9023, 0.000339135, -159.886
296, 0.00000, 2451.09, -120.546, 2456.11, 118.758, 0.000338813, -21.8912, 0.000339354, -159.865
297, 0.00000, 2452.82, -120.536, 2457.76, 118.781, 0.00033904, -21.8802, 0.000339572, -159.844
298, 0.00000, 2454.18, -120.529, 2459.05, 118.799, 0.000339219, -21.8716, 0.000339744, -159.828
299, 0.00000, 2455.82, -120.519, 2460.61, 118.82, 0.000339435, -21.8611, 0.000339951, -159.808
300, 0.00000, 2457.49, -120.51, 2462.21, 118.842, 0.000339655, -21.8505, 0.000340163, -159.787
301, 0.00000, 2456.83, -120.513, 2461.57, 118.833, 0.000339568, -21.8547, 0.000340078, -159.795
302, 0.00000, 2458.24, -120.505, 2462.92, 118.852, 0.000339753, -21.8457, 0.000340257, -159.778
303, 0.00000, 2460.01, -120.495, 2464.6, 118.875, 0.000339986, -21.8344, 0.00034048, -159.757
304, 0.00000, 2460.21, -120.494, 2464.79, 118.878, 0.000340012, -21.8332, 0.000340505, -159.754
305, 0.00000, 2459.47, -120.498, 2464.09, 118.868, 0.000339915, -21.8379, 0.000340412, -159.763
306, 0.00000, 2461.14, -120.489, 2465.68, 118.89, 0.000340135, -21.8272, 0.000340623, -159.743
307, 0.00000, 2460.5, -120.492, 2465.06, 118.882, 0.000340051, -21.8314, 0.000340542, -159.751
308, 0.00000, 2459.56, -120.498, 2464.17, 118.869, 0.000339927, -21.8373, 0.000340423, -159.762
309, 0.00000, 2456.19, -120.517, 2460.96, 118.825, 0.000339483, -21.8589, 0.000339996, -159.803
310, 0.00000, 2453.67, -120.531, 2458.56, 118.792, 0.000339152, -21.8749, 0.000339679, -159.834
311, 0.00000, 2451.05, -120.546, 2456.07, 118.758, 0.000338808, -21.8916, 0.000339348, -159.865
312, 0.00000, 2449.4, -120.556, 2454.5, 118.736, 0.000338591, -21.9021, 0.000339139, -159.886
313, 0.00000, 2444.35, -120.585, 2449.69, 118.67, 0.000337927, -21.9342, 0.000338501, -159.947
314, 0.00000, 2441.26, -120.602, 2446.74, 118.629, 0.00033752, -21.9539, 0.00033811, -159.984
315, 0.00000, 2435.09, -120.637, 2440.86, 118.548, 0.000336708, -21.9933, 0.000337329, -160.06
316, 0.00000, 2441.73, -120.599, 2447.2, 118.635, 0.000337582, -21.9509, 0.00033817, -159.979
317, 0.00000, 2441.11, -120.603, 2446.6, 118.627, 0.000337501, -21.9549, 0.000338091, -159.986
318, 0.00000, 2442.24, -120.586, 2448.19, 118.65, 0.000337659, -21.9357, 0.000338299, -159.963
319, 0.00000, 2449.9, -120.484, 2458.34, 118.797, 0.00033872, -21.8208, 0.000339628, -159.813
320, 0.00000, 2452.62, -120.453, 2461.68, 118.844, 0.000339092, -21.7859, 0.000340067, -159.765
321, 0.00000, 2457.29, -120.397, 2467.55, 118.929, 0.000339733, -21.7228, 0.000340837, -159.68
322, 0.00000, 2459.17, -120.38, 2469.61, 118.958, 0.000339985, -21.7044, 0.000341109, -159.652
323, 0.00000, 2464.55, -120.322, 2476, 119.051, 0.000340716, -21.6398, 0.000341948, -159.56
324, 0.00000, 2467.15, -120.3, 2478.82, 119.091, 0.000341064, -21.6148, 0.00034232, -159.521
325, 0.00000, 2472.28, -120.247, 2484.78, 119.178, 0.000341757, -21.5558, 0.000343104, -159.435
326, 0.00000, 2478.18, -120.181, 2491.94, 119.283, 0.000342561, -21.4808, 0.000344043, -159.331
327, 0.00000, 2483.96, -120.122, 2498.59, 119.379, 0.000343342, -21.4159, 0.000344917, -159.236
328, 0.00000, 2485.25, -120.11, 2500.04, 119.4, 0.000343515, -21.4023, 0.000345108, -159.216
329, 0.00000, 2487.83, -120.079, 2503.25, 119.447, 0.000343869, -21.3678, 0.000345529, -159.169
330, 0.00000, 2488.75, -120.069, 2504.34, 119.463, 0.000343993, -21.3566, 0.000345672, -159.153
331, 0.00000, 2494.21, -119.996, 2511.52, 119.569, 0.000344747, -21.2744, 0.00034661, -159.045
332, 0.00000, 2490.76, -120.042, 2507, 119.503, 0.000344271, -21.3258, 0.000346019, -159.113
333, 0.00000, 2500.11, -119.917, 2519.26, 119.683, 0.000345561, -21.1854, 0.000347623, -158.929
334, 0.00000, 2500.76, -119.905, 2520.26, 119.699, 0.000345653, -21.1722, 0.000347753, -158.913
335, 0.00000, 2494.7, -119.983, 2512.47, 119.584, 0.00034482, -21.2596, 0.000346734, -159.029
336, 0.00000, 2498.44, -119.926, 2517.7, 119.662, 0.000345341, -21.1958, 0.000347415, -158.949
337, 0.00000, 2494.21, -119.975, 2512.55, 119.587, 0.000344765, -21.25, 0.00034674, -159.024
338, 0.00000, 2488.57, -120.041, 2505.58, 119.485, 0.000343995, -21.3245, 0.000345827, -159.126
339, 0.00000, 2473.42, -120.236, 2486.08, 119.197, 0.000341912, -21.5434, 0.000343274, -159.417
340, 0.00000, 2491.41, -119.994, 2509.73, 119.548, 0.000344394, -21.2721, 0.000346367, -159.061
341, 0.00000, 2492.53, -119.974, 2511.48, 119.574, 0.000344554, -21.2486, 0.000346595, -159.033
342, 0.00000, 2484.77, -120.069, 2501.72, 119.431, 0.000343491, -21.3552, 0.000345316, -159.177
343, 0.00000, 2489.25, -120.001, 2507.98, 119.525, 0.000344115, -21.279, 0.000346132, -159.081
344, 0.00000, 2487, -120.025, 2505.3, 119.486, 0.00034381, -21.3063, 0.00034578, -159.119
345, 0.00000, 2485.75, -120.034, 2504.05, 119.468, 0.000343645, -21.3159, 0.000345615, -159.136
346, 0.00000, 2485.44, -120.031, 2504, 119.468, 0.000343608, -21.3124, 0.000345606, -159.135
347, 0.00000, 2476.32, -120.138, 2492.73, 119.303, 0.000342363, -21.4326, 0.00034413, -159.3
348, 0.00000, 2481.91, -120.044, 2501.02, 119.428, 0.000343152, -21.3268, 0.000345208, -159.17
349, 0.00000, 2471.91, -120.153, 2489.11, 119.255, 0.000341794, -21.4483, 0.000343644, -159.342
350, 0.00000, 2465.4, -120.214, 2481.8, 119.149, 0.000340918, -21.5171, 0.000342683, -159.445
351, 0.00000, 2454.64, -120.333, 2468.86, 118.959, 0.000339454, -21.6506, 0.000340985, -159.634
352, 0.00000, 2462.49, -120.2, 2480.56, 119.137, 0.000340561, -21.5008, 0.000342506, -159.449
353, 0.00000, 2452.91, -120.298, 2469.41, 118.974, 0.000339266, -21.6109, 0.000341041, -159.61
354, 0.00000, 2445.79, -120.365, 2461.41, 118.858, 0.000338308, -21.6859, 0.000339988, -159.723
355, 0.00000, 2440.07, -120.411, 2455.36, 118.772, 0.000337545, -21.737, 0.00033919, -159.806
356, 0.00000, 2423.71, -120.598, 2435.17, 118.481, 0.000335306, -21.9479, 0.000336538, -160.097
357, 0.00000, 2408.5, -120.77, 2416.39, 118.212, 0.000333224, -22.1418, 0.000334072, -160.366
358, 0.00000, 2401.86, -120.827, 2409.08, 118.109, 0.000332331, -22.2056, 0.000333108, -160.466
359, 0.00000, 2397.78, -120.85, 2405.17, 118.056, 0.000331794, -22.2317, 0.000332589, -160.516
360, 0.00000, 2400.42, -120.783, 2410.33, 118.132, 0.00033219, -22.1556, 0.000333256, -160.432
361, 0.00000, 2390.38, -120.892, 2398.07, 117.958, 0.000330818, -22.2791, 0.000331645, -160.606
362, 0.00000, 2394.99, -120.866, 2402.5, 118.019, 0.000331426, -22.2495, 0.000332233, -160.55
363, 0.00000, 2391.33, -120.887, 2398.99, 117.97, 0.000330944, -22.273, 0.000331766, -160.595
364, 0.00000, 2386.88, -120.912, 2394.71, 117.911, 0.000330357, -22.3015, 0.000331198, -160.649
365, 0.00000, 2379.59, -120.954, 2387.7, 117.814, 0.000329395, -22.3483, 0.000330266, -160.739
366, 0.00000, 2376.81, -120.97, 2385.02, 117.777, 0.000329028, -22.3661, 0.000329911, -160.773
367, 0.00000, 2374.34, -120.984, 2382.65, 117.745, 0.000328702, -22.3819, 0.000329595, -160.804
368, 0.00000, 2375.64, -120.976, 2383.91, 117.762, 0.000328875, -22.3734, 0.000329763, -160.788
369, 0.00000, 2371.8, -120.998, 2380.2, 117.711, 0.000328367, -22.3982, 0.00032927, -160.835
370, 0.00000, 2377.56, -120.965, 2385.76, 117.787, 0.000329128, -22.3611, 0.000330008, -160.764
371, 0.00000, 2380.85, -120.947, 2388.91, 117.831, 0.000329561, -22.3401, 0.000330428, -160.723
372, 0.00000, 2381.71, -120.942, 2389.75, 117.843, 0.000329675, -22.3346, 0.000330538, -160.713
373, 0.00000, 2382.04, -120.94, 2390.06, 117.847, 0.000329718, -22.3325, 0.00033058, -160.709
374, 0.00000, 2380.85, -120.947, 2388.92, 117.831, 0.000329562, -22.3401, 0.000330428, -160.723
375, 0.00000, 2385.45, -120.92, 2393.34, 117.892, 0.000330168, -22.3106, 0.000331016, -160.667
376, 0.00000, 2391.56, -120.886, 2399.21, 117.973, 0.000330974, -22.2715, 0.000331796, -160.592
377, 0.00000, 2396.93, -120.855, 2404.36, 118.044, 0.000331681, -22.2371, 0.00033248, -160.526
378, 0.00000, 2402.2, -120.825, 2409.41, 118.114, 0.000332376, -22.2034, 0.000333151, -160.461
379, 0.00000, 2408.66, -120.788, 2415.6, 118.199, 0.000333228, -22.162, 0.000333974, -160.382
380, 0.00000, 2414.31, -120.756, 2421.02, 118.274, 0.000333973, -22.1259, 0.000334693, -160.313
381, 0.00000, 2416.56, -120.743, 2423.17, 118.304, 0.000334269, -22.1115, 0.000334979, -160.286
382, 0.00000, 2420.13, -120.723, 2426.58, 118.351, 0.000334739, -22.0887, 0.000335432, -160.242
383, 0.00000, 2426.5, -120.686, 2432.66, 118.435, 0.000335577, -22.048, 0.00033624, -160.164
384, 0.00000, 2431.47, -120.658, 2437.41, 118.5, 0.000336231, -22.0163, 0.00033687, -160.104
385, 0.00000, 2433.31, -120.647, 2439.17, 118.524, 0.000336474, -22.0045, 0.000337104, -160.081
385, 0.00000, 2433.31, -120.647, 2439.17, 118.524, 0.000336474, -22.0045, 0.000337104, -160.081
