Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"DEV_51159926", 12.47, 1,     7553.7,   -0.2,    1.0492, 2,    7571.38, -120.0,    1.0516, 3,    7552.42,  120.0,     1.049
"DEV_51159927", 12.47, 1,     7553.7,   -0.2,    1.0492, 2,    7571.38, -120.0,    1.0516, 3,    7552.42,  120.0,     1.049
"DEV_51187193", 12.47, 1,    7555.04,   -0.2,    1.0494, 2,    7572.49, -120.0,    1.0518, 3,    7553.55,  120.0,    1.0492
"DEV_51189821", 12.47, 1,     7508.5,   -0.7,    1.0429, 2,    7592.31, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"DEV_51189822", 12.47, 1,     7508.5,   -0.7,    1.0429, 2,    7592.31, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"NODE_559690", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257789", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"PRI_257609", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_559756", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257509", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30111897", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257790", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257799", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257791", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"PRI_257805", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257565", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257795", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257809", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257810", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257812", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257814", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257816", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_257820", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"PRI_257824", 12.47, 3,    7528.36,  120.3,    1.0457, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_258994", 12.47, 1,    7496.51,   -0.8,    1.0412, 2,    7598.34, -120.0,    1.0554, 3,    7531.88,  120.2,    1.0462
"NODE_609020", 12.47, 1,    7490.89,   -0.9,    1.0405, 2,    7601.18, -120.0,    1.0558, 3,    7529.81,  120.2,    1.0459
"NODE_609022", 12.47, 1,    7480.62,   -1.0,     1.039, 2,       7605, -120.0,    1.0563, 3,    7528.38,  120.2,    1.0457
"NODE_609096", 12.47, 1,    7477.72,   -1.0,    1.0386, 2,    7606.08, -120.0,    1.0565, 3,    7527.98,  120.3,    1.0456
"DEV_258913", 12.47, 1,    7490.89,   -0.9,    1.0405, 2,    7601.18, -120.0,    1.0558, 3,     7529.8,  120.2,    1.0459
"DEV_258789", 12.47, 1,    7490.89,   -0.9,    1.0405, 2,    7601.18, -120.0,    1.0558, 3,     7529.8,  120.2,    1.0459
"DEV_258893", 12.47, 1,    7477.67,   -1.0,    1.0386, 2,    7606.11, -120.0,    1.0565, 3,    7527.96,  120.3,    1.0456
"NODE_11021908", 12.47, 1,    7498.03,   -0.8,    1.0415, 2,    7597.57, -120.0,    1.0553, 3,    7532.45,  120.2,    1.0462
"DEV_258796", 12.47, 1,    7477.69,   -1.0,    1.0386, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_613383", 12.47, 1,    7529.14,   -0.5,    1.0458, 2,    7582.18, -120.0,    1.0531, 3,     7543.6,  120.1,    1.0478
"NODE_11021869", 12.47, 1,    7535.16,   -0.4,    1.0466, 2,    7579.15, -120.0,    1.0527, 3,    7545.79,  120.1,    1.0481
"DEV_259251", 12.47, 1,    7529.14,   -0.5,    1.0458, 2,    7582.18, -120.0,    1.0531, 3,     7543.6,  120.1,    1.0478
"NODE_613393", 12.47, 1,    7528.02,   -0.5,    1.0456, 2,    7582.75, -120.0,    1.0532, 3,    7543.19,  120.1,    1.0477
"NODE_613395", 12.47, 1,    7524.78,   -0.5,    1.0452, 2,    7584.39, -120.0,    1.0535, 3,    7542.01,  120.1,    1.0476
"NODE_613398", 12.47, 1,    7523.26,   -0.6,     1.045, 2,    7585.16, -120.0,    1.0536, 3,    7541.45,  120.1,    1.0475
"NODE_613405", 12.47, 1,    7520.85,   -0.6,    1.0446, 2,     7586.1, -120.0,    1.0537, 3,    7540.77,  120.1,    1.0474
"NODE_613407", 12.47, 1,    7520.08,   -0.6,    1.0445, 2,     7586.4, -120.0,    1.0537, 3,    7540.55,  120.1,    1.0474
"NODE_11021868", 12.47, 1,    7518.96,   -0.6,    1.0444, 2,    7586.96, -120.0,    1.0538, 3,    7540.14,  120.1,    1.0473
"NODE_11021870", 12.47, 1,     7535.9,   -0.4,    1.0467, 2,    7578.77, -120.0,    1.0527, 3,    7546.06,  120.1,    1.0481
"DEV_51077536", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_260853", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"NODE_632693", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_260852", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_260851", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"NODE_630664", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"NODE_11021960", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_260934", 12.47, 1,    7508.54,   -0.7,    1.0429, 3,    7536.36,  120.2,    1.0468, 0, 0, 0, 0
"DEV_51187136", 12.47, 1,    7508.54,   -0.7,    1.0429, 3,    7536.36,  120.2,    1.0468, 0, 0, 0, 0
"NODE_11021962", 12.47, 1,    7508.54,   -0.7,    1.0429, 3,    7536.36,  120.2,    1.0468, 0, 0, 0, 0
"NODE_11021963", 12.47, 1,    7508.54,   -0.7,    1.0429, 3,    7536.36,  120.2,    1.0468, 0, 0, 0, 0
"DEV_260933", 12.47, 1,    7508.54,   -0.7,    1.0429, 3,    7536.36,  120.2,    1.0468, 0, 0, 0, 0
"DEV_260951", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"NODE_630695", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_50012016", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_260944", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"NODE_630679", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"NODE_630677", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_260942", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_260949", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_260948", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"NODE_11021965", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"DEV_260953", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
"NODE_11021961", 12.47, 1,    7508.54,   -0.7,    1.0429, 3,    7536.36,  120.2,    1.0468, 0, 0, 0, 0
"NODE_630598", 12.47, 1,    7508.54,   -0.7,    1.0429, 3,    7536.36,  120.2,    1.0468, 0, 0, 0, 0
"DEV_261171", 12.47, 1,    7508.54,   -0.7,    1.0429, 3,    7536.36,  120.2,    1.0468, 0, 0, 0, 0
"PRI_261399", 12.47, 1,    7508.51,   -0.7,    1.0429, 3,    7536.34,  120.2,    1.0468, 0, 0, 0, 0
"NODE_11021973", 12.47, 1,    7508.51,   -0.7,    1.0429, 3,    7536.34,  120.2,    1.0468, 0, 0, 0, 0
"DEV_261404", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"NODE_11021972", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"NODE_618744", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"NODE_618756", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"NODE_11021974", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 0, 0, 0, 0
"NODE_11021975", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"DEV_261428", 12.47, 1,    7508.51,   -0.7,    1.0429, 3,    7536.33,  120.2,    1.0468, 0, 0, 0, 0
"DEV_261482", 12.47, 1,     7508.5,   -0.7,    1.0429, 3,    7536.33,  120.2,    1.0468, 0, 0, 0, 0
"DEV_261481", 12.47, 1,     7508.5,   -0.7,    1.0429, 3,    7536.33,  120.2,    1.0468, 0, 0, 0, 0
"PRI_261480", 12.47, 1,     7508.5,   -0.7,    1.0429, 3,    7536.33,  120.2,    1.0468, 0, 0, 0, 0
"DEV_261484", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 0, 0, 0, 0
"PRI_261485", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 0, 0, 0, 0
"DEV_261487", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"DEV_261490", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"PRI_261489", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"DEV_261492", 12.47, 1,    7508.51,   -0.7,    1.0429, 2,    7592.32, -120.0,    1.0546, 3,    7536.33,  120.2,    1.0468
"NODE_11021907", 12.47, 1,    7508.49,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,    7536.31,  120.2,    1.0468
"PRI_261493", 12.47, 1,    7508.49,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,    7536.31,  120.2,    1.0468
"NODE_609912", 12.47, 1,    7503.47,   -0.8,    1.0422, 2,    7594.81, -120.0,    1.0549, 3,    7534.45,  120.2,    1.0465
"DEV_261606", 12.47, 1,    7503.47,   -0.8,    1.0422, 2,    7594.81, -120.0,    1.0549, 3,    7534.45,  120.2,    1.0465
"NODE_11021904", 12.47, 1,    7504.37,   -0.8,    1.0423, 2,    7594.35, -120.0,    1.0548, 3,    7534.78,  120.2,    1.0466
"NODE_609910", 12.47, 1,    7501.82,   -0.8,     1.042, 2,    7595.64, -120.0,     1.055, 3,    7533.85,  120.2,    1.0464
"NODE_609901", 12.47, 1,    7498.38,   -0.8,    1.0415, 2,    7597.39, -120.0,    1.0553, 3,    7532.57,  120.2,    1.0463
"NODE_11021902", 12.47, 2,    7595.64, -120.0,     1.055, 3,    7533.85,  120.2,    1.0464, 0, 0, 0, 0
"DEV_261607", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.28, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"NODE_11021905", 12.47, 1,    7508.47,   -0.7,    1.0429, 2,    7592.28, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"DEV_261608", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.28, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"DEV_261609", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"NODE_609864", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"NODE_609861", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,    7536.31,  120.2,    1.0468
"DEV_261587", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,    7536.31,  120.2,    1.0468
"NODE_609857", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,    7536.31,  120.2,    1.0468
"NODE_609855", 12.47, 1,    7508.49,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,    7536.31,  120.2,    1.0468
"DEV_261583", 12.47, 1,    7508.49,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,    7536.31,  120.2,    1.0468
"DEV_261582", 12.47, 1,    7508.49,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0546, 3,    7536.31,  120.2,    1.0468
"NODE_11021906", 12.47, 1,    7508.49,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0546, 3,    7536.31,  120.2,    1.0468
"DEV_261585", 12.47, 1,    7508.49,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,    7536.31,  120.2,    1.0468
"NODE_609881", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"DEV_261611", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"DEV_261612", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"DEV_261615", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"DEV_261610", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"NODE_609868", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"NODE_609870", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"DEV_261619", 12.47, 1,    7508.48,   -0.7,    1.0429, 3,     7536.3,  120.2,    1.0468, 0, 0, 0, 0
"DEV_261605", 12.47, 1,    7500.17,   -0.8,    1.0418, 2,    7596.48, -120.0,    1.0551, 3,    7533.23,  120.2,    1.0463
"NODE_11021903", 12.47, 1,    7503.47,   -0.8,    1.0422, 2,    7594.81, -120.0,    1.0549, 3,    7534.45,  120.2,    1.0465
"NODE_30111899", 12.47, 1,     7498.4,   -0.8,    1.0415, 2,    7597.38, -120.0,    1.0553, 3,    7532.58,  120.2,    1.0463
"DEV_261599", 12.47, 1,    7508.48,   -0.7,    1.0429, 3,     7536.3,  120.2,    1.0468, 0, 0, 0, 0
"PRI_261613", 12.47, 1,    7508.48,   -0.7,    1.0429, 2,    7592.29, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"DEV_261652", 12.47, 1,    7503.47,   -0.8,    1.0422, 2,    7594.81, -120.0,    1.0549, 3,    7534.45,  120.2,    1.0465
"DEV_261703", 12.47, 1,    7514.25,   -0.6,    1.0437, 2,    7589.35, -120.0,    1.0541, 3,    7538.41,  120.2,    1.0471
"DEV_261667", 12.47, 1,    7514.05,   -0.6,    1.0437, 2,    7589.45, -120.0,    1.0542, 3,    7538.34,  120.2,    1.0471
"DEV_261702", 12.47, 1,    7513.13,   -0.7,    1.0436, 2,    7589.92, -120.0,    1.0542, 3,       7538,  120.2,     1.047
"NODE_619132", 12.47, 1,    7509.02,   -0.7,     1.043, 2,       7592, -120.0,    1.0545, 3,     7536.5,  120.2,    1.0468
"DEV_261701", 12.47, 1,     7509.7,   -0.7,    1.0431, 2,    7591.65, -120.0,    1.0545, 3,    7536.75,  120.2,    1.0468
"NODE_11032480", 12.47, 1,    7508.47,   -0.7,    1.0429, 2,    7592.28, -120.0,    1.0545, 3,    7536.29,  120.2,    1.0468
"DEV_261696", 12.47, 1,    7508.47,   -0.7,    1.0429, 2,    7592.28, -120.0,    1.0545, 3,    7536.29,  120.2,    1.0468
"DEV_261699", 12.47, 1,    7506.24,   -0.7,    1.0426, 2,    7593.41, -120.0,    1.0547, 3,    7535.47,  120.2,    1.0467
"DEV_261706", 12.47, 1,    7509.02,   -0.7,     1.043, 2,       7592, -120.0,    1.0545, 0, 0, 0, 0
"DEV_261700", 12.47, 1,    7509.02,   -0.7,     1.043, 2,       7592, -120.0,    1.0545, 0, 0, 0, 0
"NODE_619119", 12.47, 1,    7509.02,   -0.7,     1.043, 2,       7592, -120.0,    1.0545, 0, 0, 0, 0
"NODE_31164153", 12.47, 1,    7508.47,   -0.7,    1.0429, 2,    7592.28, -120.0,    1.0545, 3,     7536.3,  120.2,    1.0468
"PRI_261691", 12.47, 2,    7595.64, -120.0,     1.055, 3,    7533.85,  120.2,    1.0464, 0, 0, 0, 0
"DEV_261698", 12.47, 2,    7595.64, -120.0,     1.055, 3,    7533.85,  120.2,    1.0464, 0, 0, 0, 0
"DEV_261705", 12.47, 1,    7513.13,   -0.7,    1.0436, 2,    7589.92, -120.0,    1.0542, 0, 0, 0, 0
"DEV_261708", 12.47, 1,    7509.02,   -0.7,     1.043, 2,       7592, -120.0,    1.0545, 0, 0, 0, 0
"DEV_51054308", 12.47, 1,    7518.55,   -0.6,    1.0443, 2,    7587.17, -120.0,    1.0538, 3,    7539.99,  120.1,    1.0473
"NODE_30111898", 12.47, 1,    7517.73,   -0.6,    1.0442, 2,    7587.59, -120.0,    1.0539, 3,    7539.69,  120.1,    1.0472
"DEV_51058691", 12.47, 1,     7517.4,   -0.6,    1.0441, 2,    7587.75, -120.0,    1.0539, 3,    7539.57,  120.1,    1.0472
"NODE_619096", 12.47, 1,    7517.79,   -0.6,    1.0442, 2,    7587.56, -120.0,    1.0539, 3,    7539.71,  120.1,    1.0472
"NODE_11021900", 12.47, 1,    7550.94,   -0.2,    1.0488, 2,    7571.18, -120.0,    1.0516, 3,    7551.54,  120.0,    1.0489
"NODE_31150864", 12.47, 1,    7547.82,   -0.3,    1.0484, 2,    7572.76, -120.0,    1.0518, 3,     7550.4,  120.1,    1.0487
"NODE_12011152", 12.47, 1,    7541.01,   -0.4,    1.0474, 2,    7576.19, -120.0,    1.0523, 3,    7547.93,  120.1,    1.0484
"NODE_30030117", 12.47, 1,    7536.81,   -0.4,    1.0468, 2,    7578.31, -120.0,    1.0526, 3,     7546.4,  120.1,    1.0482
"NODE_31161723", 12.47, 1,    7539.73,   -0.4,    1.0472, 2,    7576.84, -120.0,    1.0524, 3,    7547.46,  120.1,    1.0483
"NODE_630200", 12.47, 1,    7537.34,   -0.4,    1.0469, 2,    7578.04, -120.0,    1.0526, 3,    7546.59,  120.1,    1.0482
"DEV_261736", 12.47, 1,    7537.34,   -0.4,    1.0469, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_261735", 12.47, 1,    7541.01,   -0.4,    1.0474, 2,    7576.19, -120.0,    1.0523, 3,    7547.93,  120.1,    1.0484
"NODE_11021982", 12.47, 1,    7552.94,   -0.2,    1.0491, 2,    7570.75, -120.0,    1.0516, 3,    7551.79,  120.0,    1.0489
"NODE_586671", 12.47, 1,    7552.83,   -0.2,    1.0491, 2,    7570.66, -120.0,    1.0515, 3,     7551.7,  120.0,    1.0489
"DEV_51060724", 12.47, 1,    7552.83,   -0.2,    1.0491, 2,    7570.66, -120.0,    1.0515, 3,     7551.7,  120.0,    1.0489
"DEV_261791", 12.47, 1,    7552.83,   -0.2,    1.0491, 2,    7570.65, -120.0,    1.0515, 3,    7551.69,  120.0,    1.0489
"DEV_261796", 12.47, 1,    7552.83,   -0.2,    1.0491, 2,    7570.66, -120.0,    1.0515, 3,     7551.7,  120.0,    1.0489
"DEV_261807", 12.47, 1,    7551.84,   -0.2,    1.0489, 2,    7570.73, -120.0,    1.0516, 3,    7551.86,  120.0,    1.0489
"DEV_261853", 12.47, 1,     7553.7,   -0.2,    1.0492, 2,    7571.38, -120.0,    1.0516, 3,    7552.42,  120.0,     1.049
"DEV_261851", 12.47, 1,     7553.7,   -0.2,    1.0492, 2,    7571.38, -120.0,    1.0516, 3,    7552.42,  120.0,     1.049
"NODE_10016472", 12.47, 1,     7553.7,   -0.2,    1.0492, 2,    7571.38, -120.0,    1.0516, 3,    7552.42,  120.0,     1.049
"NODE_11021985", 12.47, 1,     7553.7,   -0.2,    1.0492, 2,    7571.38, -120.0,    1.0516, 3,    7552.42,  120.0,     1.049
"NODE_614081", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.86, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"DEV_262467", 12.47, 3,    7555.96,  120.0,    1.0495, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10017661", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.86, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"DEV_262518", 12.47, 1,    7554.62,   -0.2,    1.0493, 2,    7572.14, -120.0,    1.0518, 3,     7553.2,  120.0,    1.0491
"NODE_10017657", 12.47, 1,    7554.62,   -0.2,    1.0493, 2,    7572.14, -120.0,    1.0518, 3,     7553.2,  120.0,    1.0491
"DEV_262517", 12.47, 1,    7554.62,   -0.2,    1.0493, 2,    7572.14, -120.0,    1.0518, 3,     7553.2,  120.0,    1.0491
"NODE_614124", 12.47, 1,    7554.62,   -0.2,    1.0493, 2,    7572.14, -120.0,    1.0518, 3,     7553.2,  120.0,    1.0491
"DEV_262502", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.86, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"NODE_614038", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"DEV_262516", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"DEV_262515", 12.47, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495, 0, 0, 0, 0
"DEV_262513", 12.47, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495, 0, 0, 0, 0
"NODE_614059", 12.47, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495, 0, 0, 0, 0
"DEV_262514", 12.47, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495, 0, 0, 0, 0
"DEV_262512", 12.47, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495, 0, 0, 0, 0
"DEV_262511", 12.47, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495, 0, 0, 0, 0
"NODE_30051004", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"PRI_262499", 12.47, 1,    7554.62,   -0.2,    1.0493, 2,    7572.14, -120.0,    1.0518, 3,     7553.2,  120.0,    1.0491
"DEV_262527", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"DEV_262530", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"DEV_262542", 12.47, 1,    7557.84,   -0.2,    1.0498, 2,    7574.87, -120.0,    1.0521, 3,    7555.96,  120.0,    1.0495
"DEV_262552", 12.47, 1,    7508.57,   -0.7,    1.0429, 2,    7592.38, -120.0,    1.0546, 3,     7536.4,  120.2,    1.0468
"NODE_30055093", 12.47, 1,    7508.58,   -0.7,    1.0429, 2,    7592.39, -120.0,    1.0546, 3,     7536.4,  120.2,    1.0468
"NODE_30055091", 12.47, 1,    7508.58,   -0.7,    1.0429, 2,    7592.39, -120.0,    1.0546, 3,     7536.4,  120.2,    1.0468
"NODE_11015808", 12.47, 1,    7508.56,   -0.7,    1.0429, 2,    7592.37, -120.0,    1.0546, 3,    7536.39,  120.2,    1.0468
"NODE_30002704", 12.47, 1,    7508.56,   -0.7,    1.0429, 2,    7592.37, -120.0,    1.0546, 3,    7536.39,  120.2,    1.0468
"NODE_11021968", 12.47, 1,    7508.56,   -0.7,    1.0429, 2,    7592.37, -120.0,    1.0546, 3,    7536.38,  120.2,    1.0468
"NODE_30038143", 12.47, 1,    7508.56,   -0.7,    1.0429, 2,    7592.36, -120.0,    1.0546, 3,    7536.38,  120.2,    1.0468
"NODE_617985", 12.47, 1,    7508.55,   -0.7,    1.0429, 2,    7592.36, -120.0,    1.0546, 3,    7536.37,  120.2,    1.0468
"NODE_11021966", 12.47, 1,    7508.55,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.37,  120.2,    1.0468
"DEV_262594", 12.47, 1,    7508.55,   -0.7,    1.0429, 3,    7536.37,  120.2,    1.0468, 0, 0, 0, 0
"DEV_262593", 12.47, 1,    7508.55,   -0.7,    1.0429, 3,    7536.37,  120.2,    1.0468, 0, 0, 0, 0
"NODE_30055088", 12.47, 1,    7508.55,   -0.7,    1.0429, 3,    7536.37,  120.2,    1.0468, 0, 0, 0, 0
"DEV_262597", 12.47, 1,    7508.55,   -0.7,    1.0429, 2,    7592.36, -120.0,    1.0546, 3,    7536.37,  120.2,    1.0468
"NODE_30055090", 12.47, 1,    7508.55,   -0.7,    1.0429, 2,    7592.36, -120.0,    1.0546, 3,    7536.37,  120.2,    1.0468
"PRI_262598", 12.47, 1,    7508.54,   -0.7,    1.0429, 2,    7592.35, -120.0,    1.0546, 3,    7536.36,  120.2,    1.0468
